,path_id,initial_state,final_state,h_actions,h_path,h_cost,h_distance,h_time,end_message
70,71,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2055.865122889611, 86.87359890240116, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[-0.03770896,  0.16586664]], dtype=float32)
 array([[-0.06354276,  0.13449498]], dtype=float32)
 array([[-0.00456711, -0.00131898]], dtype=float32)]","[[ 1.31628909  1.12749123  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.06614569  0.91608361 -0.64136283 -2.14782861 -1.73483636  1.25128422]
 [-0.82428359  1.03598509 -1.03552831 -2.15792042  0.88158435  1.22525714]]",6701.735058757611,649.0228412221386,2.4611997604370117,End
71,72,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1950.9393718192784, -443.76588294149826, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[-0.02033665,  0.00406569]], dtype=float32)
 array([[-0.0450584 ,  0.00062596]], dtype=float32)
 array([[-0.0032712, -0.0008695]], dtype=float32)]","[[ 1.15711644 -2.59197619  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.22062002 -0.76190298 -1.75017641 -0.87682482  0.68907051 -0.1110371 ]
 [-1.2409888   0.00304151 -1.14481979 -1.15629507  0.29341194 -0.28465238]]",120.06345497076684,377.35777349909444,0.6571953296661377,End
72,73,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2207.899107837185, -390.0319037015156, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[-0.02011331,  0.00357739]], dtype=float32)
 array([[-0.06740748,  0.00913885]], dtype=float32)
 array([[-0.00904772,  0.06420582]], dtype=float32)]","[[ 1.54692505 -2.21533293  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.14717172 -0.29386177 -1.91438711 -0.82104836  0.32328991 -0.22757903]
 [-0.67122059  0.31419507 -0.43629171 -1.38678916 -0.19449747 -0.20420557]]",120.76112203763313,746.2792056284596,1.213648796081543,End
73,74,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2165.788450377313, -17.77056218119768, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.12684497])
 array([[-0.04785625,  0.13713592]], dtype=float32)
 array([[-0.05633875,  0.14772235]], dtype=float32)
 array([[-0.00072785,  0.00075679]], dtype=float32)]","[[ 1.48304307  0.39399785  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.42597188  0.47841979 -0.80768802 -2.0574432   0.58693128  1.50408417]
 [-0.59709686  0.48695224 -1.70163072 -2.21031083 -0.33486572  1.25105348]]",5578.88288986758,794.5842182814487,1.8165271282196045,End
74,75,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2041.7642677114993, -350.2004404448085, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[-0.01994751,  0.0032149 ]], dtype=float32)
 array([[-0.05753696,  0.12912317]], dtype=float32)
 array([[-0.0017924 , -0.00108322]], dtype=float32)]","[[ 1.29489805e+00 -1.93613804e+00  4.18433258e-02 -1.30669025e-01
  -7.22223577e-02 -2.41032274e-01]
 [-1.12744591e-01  8.57915019e-02 -2.24983569e+00 -7.96501192e-01
   3.93498938e-01 -3.07564975e-01]
 [-1.11486327e+00  1.29800766e-03 -7.03655722e-01 -2.13437818e+00
  -1.51739834e+00  1.32269459e+00]]",2145.3529066029796,459.2305819466342,1.0764031410217285,End
75,76,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1929.0243184745632, -296.10250666166604, 1, 0, 0, 0, 0, 0, 0)","[array([-0.10472   ,  0.12684497])
 array([[-0.02275143,  0.00155881]], dtype=float32)
 array([[-0.05683605,  0.12851846]], dtype=float32)
 array([[-0.00038118,  0.00165821]], dtype=float32)]","[[ 1.12387124 -1.55694367  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.17659016  0.20962595 -2.30884123 -0.87336942  0.74134494 -0.2902284 ]
 [-1.19353721  0.16179478 -0.89551233 -1.61059709 -1.75151458 -0.20849105]]",2117.0035641882673,404.61523957720243,1.3201181888580322,End
76,77,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1999.0374790177286, -87.57090018836608, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727,  0.     ])
 array([[-0.07528052,  0.00140975]], dtype=float32)
 array([[-0.0551089 ,  0.13445483]], dtype=float32)
 array([[-0.00384333, -0.00078609]], dtype=float32)]","[[ 1.2300814  -0.09526104  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.46363201  0.64947645 -0.57965427 -1.46059294  0.10448219 -0.29487983]
 [-0.5447573   0.7119203  -1.28523508 -2.16562989  0.06162347  1.30517204]]",2406.7108005822997,829.5321903005693,1.3882367610931396,End
77,78,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1968.3585134530924, -41.45044701809129, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981,  0.     ])
 array([[-0.06466315,  0.02315551]], dtype=float32)
 array([[-0.05399068,  0.15750223]], dtype=float32)
 array([[-0.00835741,  0.04136944]], dtype=float32)]","[[ 1.18354132  0.22801593  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.3491952   0.986793   -0.76450395 -1.60487275  0.28615091  0.14969713]
 [-0.68785772  0.86895203 -1.58754103 -1.46078954 -0.15467624 -0.76899917]]",3807.3935971166075,736.4409199190812,1.7315387725830078,End
78,79,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2206.0817387247143, -566.5323070694081, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[-0.00070539,  0.08650642]], dtype=float32)
 array([[-0.04250404,  0.18611822]], dtype=float32)]","[[ 1.5441681  -3.45249586  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.03076025  7.3357646  -6.83097923 -1.19410442  3.73016761  1.28651618]]",669.0129195795812,1551.2144156634756,1.4000766277313232,Error
79,80,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2025.8263474712533, 186.8450810421627, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.15855621])
 array([[-0.03817838,  0.18587336]], dtype=float32)
 array([[-0.06223059,  0.12910257]], dtype=float32)
 array([[-0.00569634, -0.00292772]], dtype=float32)]","[[ 1.27072018  1.82823191  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.02477273  1.41090749 -0.29404402  0.0639342  -2.67888323 -1.04116232]
 [-0.81224754  1.86687828 -1.72091296 -2.24921268  1.82564799  1.00778453]]",8185.688195487043,680.4984919475553,2.468261241912842,End
80,81,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2279.871956598801, 14.526855584691976, 1, 0, 0, 0, 0, 0, 0)","[array([-0.05236   ,  0.12684497])
 array([[-0.04153804,  0.15389366]], dtype=float32)
 array([[-0.0520891 ,  0.11813488]], dtype=float32)
 array([[-0.02840545,  0.1011538 ]], dtype=float32)]","[[ 1.65610806  0.62038356  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.49189794  0.51147009 -0.3917229  -0.34310622 -0.47896419 -0.66684662]
 [-0.51401721  0.69211808 -0.9024101  -1.93650118  0.08402384  0.54166091]]",5099.827154692491,849.6979393177255,2.3677384853363037,End
